Names Date,AAPL,AXP,BA,CAT,COST,CSCO,CVX,DD,DIS,F,GE,GOOG,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MSFT,T,TGT,VZ,WMT,XOM,YHOO,
08/09/2013,-0.0142296259,-0.0090563066,-0.0048185941,0.0065507384,-0.0149927592,-0.0078827113,-0.0046315105,-0.0003346720,-0.0155133080,0.0023557126,-0.0032881217,-0.0025205566,-0.0133683158,-0.0037216226,-0.0005852179,0.0026726058,-0.0104992501,-0.0056538391,-0.0009950249,-0.0042839657,-0.0057768319,-0.0138849532,-0.0070204999,-0.0060459492,-0.0045307443,-0.0115493572,0.0072780204,
08/12/2013,0.0284079210,-0.0001324503,-0.0103484287,0.0214175837,0.0008648275,0.0110160058,-0.0057142857,0.0023434884,-0.0123590298,0.0029377203,0.0008247423,-0.0055030381,0.0029124984,-0.0011206575,0.0067617396,0.0057752110,-0.0038977913,-0.0078870139,-0.0082171315,-0.0059414054,0.0051987768,0.0034482759,0.0005656109,0.0066909976,0.0023407022,-0.0091490300,0.0242052023,
08/13/2013,0.0475222965,0.0098026229,0.0190905602,0.0028962002,-0.0006912641,-0.0007403189,0.0057471264,-0.0028390114,0.0007821054,-0.0005858231,-0.0028842192,-0.0048107982,0.0030303030,0.0209424084,-0.0035432863,-0.0053003534,0.0109782609,0.0036975411,-0.0045192066,-0.0060799670,-0.0194706419,-0.0057273769,0.0060768796,-0.0100704935,-0.0028541775,-0.0054511069,-0.0003527337,
08/14/2013,0.0182404760,-0.0045913682,-0.0194860209,-0.0086635093,-0.0161694769,0.0021466158,-0.0036734694,-0.0056941886,-0.0003125977,-0.0099648300,-0.0053719008,-0.0129815603,-0.0251762336,-0.0043956044,-0.0047234901,0.0022202487,-0.0248360391,-0.0025787438,-0.0030264817,-0.0035251426,0.0037232392,0.0014400922,-0.0161539542,-0.0052899288,-0.0059849076,-0.0050335570,-0.0102328864,
08/15/2013,-0.0011835507,-0.0131787032,-0.0137288786,0.0004660918,-0.0174898928,-0.0717291580,-0.0147480541,-0.0106114199,-0.0247029393,-0.0272350503,-0.0029081845,-0.0116692496,-0.0297004132,-0.0452538631,-0.0092785688,-0.0239255649,-0.0126791621,-0.0158818098,-0.0111307867,-0.0074914161,-0.0173106646,-0.0120793788,-0.0137064535,-0.0071589282,-0.0260471204,-0.0088813940,-0.0323707665,
08/16/2013,0.0088770862,0.0038728632,0.0072033486,-0.0081528069,0.0009839878,-0.0087808863,-0.0030769231,-0.0078311202,-0.0033664636,-0.0079123554,-0.0020833333,-0.0032012076,0.0031940378,0.0181117534,-0.0024220358,-0.0052201543,-0.0020100503,0.0000000000,-0.0010232796,-0.0037739805,0.0003145643,-0.0049490539,-0.0072379849,-0.0170992995,-0.0040317162,-0.0028357532,0.0065581018,
08/19/2013,0.0107698129,-0.0110416390,0.0120807964,-0.0112728981,0.0016085791,0.0000000000,-0.0101768435,-0.0128689087,-0.0054688757,-0.0110429448,-0.0041753653,0.0102017951,-0.0022552401,-0.0204390613,-0.0059889932,0.0166552590,0.0120845921,-0.0273972603,-0.0069142125,0.0047353467,-0.0127987421,-0.0114101814,-0.0049577136,-0.0044015930,-0.0071515315,-0.0112615175,-0.0150073206,
08/20/2013,-0.0131366056,-0.0009416196,-0.0008594347,-0.0040380048,0.0067808708,0.0020601566,-0.0031181527,0.0000000000,0.0008086689,0.0117866005,-0.0054507338,-0.0002657425,-0.0122324159,-0.0015455951,0.0017912392,0.0109066427,-0.0079601990,0.0055952151,-0.0033522434,0.0002094680,0.0072309113,0.0023675644,-0.0042497069,0.0086315789,-0.0047567274,-0.0010354349,0.0078037904,
08/21/2013,0.0025744506,-0.0111754410,-0.0068813916,-0.0109706654,-0.0077986530,-0.0102796053,-0.0049877420,-0.0066052494,-0.0119586296,-0.0036787247,-0.0046374368,0.0045180838,-0.0075380267,-0.0178018576,0.0016254876,-0.0156728677,-0.0103644266,-0.0094013814,-0.0095730918,-0.0040837696,-0.0003162555,-0.0115146147,-0.0360559235,-0.0133583803,0.0043697938,-0.0047218703,-0.0022123894,
08/22/2013,0.0011943626,0.0057189542,0.0118371668,0.0148299976,0.0025008932,-0.0024927295,0.0050127443,0.0069991251,0.0081779522,0.0098461538,0.0072003388,0.0050383628,0.0036620100,-0.1245074862,0.0017851347,0.0040595399,-0.0060810811,0.0112337788,0.0007836991,0.0036799495,0.0246757355,0.0101553166,-0.0192366412,-0.0052887667,-0.0012236574,0.0064799815,0.0310421286,
08/23/2013,-0.0038571657,-0.0028432169,0.0032337835,-0.0033266009,0.0073948681,-0.0062473969,0.0104827120,0.0060816681,0.0014600909,0.0024375381,0.0000000000,-0.0040059058,-0.0014864865,0.0081008101,0.0012419677,0.0080862534,0.0016995241,0.0021068761,0.0054815975,-0.0034569453,0.0728619944,0.0138971023,0.0017123288,0.0125478520,-0.0002722570,0.0062083238,0.0032258065,
08/26/2013,0.0038920802,-0.0005431093,0.0004740235,-0.0039337227,-0.0106128947,-0.0012573345,-0.0057726094,-0.0056994819,-0.0061558399,-0.0024316109,-0.0071488646,-0.0043897564,0.0208417919,-0.0058035714,-0.0036672959,-0.0073529412,-0.0099536252,-0.0099388379,-0.0103842160,0.0018921476,-0.0172661871,-0.0137066200,-0.0034188034,-0.0140726738,-0.0055827887,-0.0049131627,-0.0101822079,
08/27/2013,-0.0285901744,-0.0230946882,-0.0219842699,-0.0102920057,-0.0017877894,-0.0144775493,-0.0002524403,-0.0142435296,-0.0107579462,-0.0322973796,-0.0182126218,-0.0187444336,-0.0173670953,-0.0125729681,-0.0108260252,-0.0037710438,-0.0155375300,-0.0231660232,0.0007869885,-0.0049312769,-0.0260614934,-0.0038438794,-0.0135661937,0.0002130379,-0.0023278105,-0.0031002411,-0.0254105757,
08/28/2013,0.0047197036,0.0013906272,0.0005813390,-0.0030229746,-0.0108354974,-0.0017032148,0.0252503998,0.0007048458,0.0019772615,0.0088161209,0.0008628128,-0.0018820561,0.0122773880,0.0281946339,-0.0031739628,0.0042359515,0.0041777881,-0.0003952569,0.0052424640,0.0130746520,-0.0072158749,-0.0032650638,0.0001580778,-0.0083067093,-0.0065879769,0.0232665284,0.0040368875,
08/29/2013,0.0016378418,0.0029162616,0.0160743682,0.0009702850,0.0084193373,0.0002132651,-0.0118216895,-0.0022891354,0.0044400592,0.0299625468,-0.0038793103,0.0081079489,0.0002665600,-0.0039805396,0.0026350461,-0.0100964775,0.0004622674,0.0023724792,-0.0065189048,-0.0126977519,0.0160508783,0.0020845742,-0.0018966335,0.0270618557,0.0006907986,-0.0176722197,0.0070084840,
08/30/2013,-0.0091194019,-0.0042924398,-0.0096254646,0.0001211681,0.0043091839,-0.0059701493,0.0004984631,-0.0007059654,-0.0040929928,-0.0187878788,0.0012981393,-0.0099715583,-0.0074616922,-0.0079928952,-0.0020258432,-0.0036264733,-0.0018482153,-0.0033530572,0.0020997375,-0.0052709256,-0.0044709389,0.0053491828,0.0025336500,-0.0092011711,0.0075935386,-0.0012604561,-0.0065934066,
09/03/2013,0.0027995591,0.0072312613,0.0104888376,-0.0003634601,0.0009832842,0.0072930073,0.0009964295,-0.0040621688,0.0016439257,0.0092649784,-0.0034572169,0.0159168493,-0.0079205262,0.0013428827,0.0092720140,0.0039581438,0.0001157273,0.0118741342,-0.0073336826,0.0016956337,-0.0455089820,-0.0150753769,0.0044226820,-0.0289151541,-0.0041107153,-0.0001147315,0.0243362832,
09/04/2013,0.0206947075,0.0098025680,0.0129511475,0.0124833354,-0.0042864797,0.0123509370,0.0025715471,0.0148962582,0.0029542097,0.0348837209,0.0047701648,0.0130802320,0.0032476319,-0.0044702727,-0.0045119045,0.0257397925,0.0055542698,0.0144729122,0.0168865435,0.0067710537,-0.0214868256,0.0126050420,-0.0006290297,0.0167354923,0.0031645570,0.0069994263,0.0104391649,
09/05/2013,-0.0068599993,0.0090237900,0.0026323211,-0.0070624850,0.0279820628,-0.0033655869,0.0042197584,0.0066398742,0.0031091474,0.0230632762,-0.0004315926,0.0090933009,-0.0155111950,-0.0067355186,0.0055697592,-0.0015462779,0.0016110472,0.0046269520,-0.0077841204,0.0052543085,0.0012822568,-0.0118553646,-0.0014162077,-0.0029927319,-0.0032917295,-0.0046718323,0.0057000356,
09/06/2013,0.0059563674,-0.0060975610,-0.0054383497,0.0053044002,-0.0023556098,-0.0059096665,-0.0013182829,-0.0086790488,0.0014681892,-0.0173410405,0.0000000000,0.0000227614,-0.0039731470,0.0135623870,-0.0060819444,0.0030973451,0.0013786765,0.0086355786,0.0028765690,0.0062722141,-0.0026572755,0.0020995801,-0.0026788528,-0.0064322470,-0.0011008669,-0.0011448197,-0.0021253985,
09/09/2013,0.0159568263,0.0042263122,0.0105590648,0.0263820602,0.0087450809,0.0157112527,0.0083326458,0.0068289266,0.0032578596,0.0182352941,0.0099309154,0.0096341433,0.0121045392,-0.0026761820,0.0106539911,0.0105866784,0.0045892611,0.0057077626,0.0044328553,0.0019738209,0.0161466359,0.0065848548,0.0101121820,-0.0092792404,0.0126739220,0.0090544413,0.0379836706,
09/10/2013,-0.0227789078,0.0127613359,0.0091426439,0.0119172801,0.0170784569,0.0098244147,0.0064637539,0.0093913043,0.0201331385,0.0138648180,0.0205215904,0.0006936065,0.0138624626,-0.0040250447,0.0087577576,0.0032736796,0.0110781179,0.0153234960,0.0028556594,0.0045619492,0.0232190807,0.0101100208,0.0125136868,0.0121977783,0.0061216161,-0.0024988642,0.0082079343,
09/11/2013,-0.0544436751,0.0077747989,0.0097993898,0.0060039256,0.0164507330,0.0091078452,0.0073977725,0.0136113025,0.0176667197,-0.0005698006,0.0092165899,0.0084621065,0.0058981233,0.0000000000,0.0219720781,-0.0076136611,0.0079069242,-0.0076392771,0.0038829925,0.0058829601,0.0108058043,0.0000000000,0.0040166847,0.0010759630,0.0012168740,0.0116146664,-0.0098371777,
09/12/2013,0.0106476451,0.0014631551,0.0052183466,-0.0033283599,-0.0088888889,-0.0034871795,-0.0002420917,-0.0130885603,0.0242414764,-0.0085518814,-0.0099626401,-0.0034880661,0.0047974414,-0.0139200718,0.0001573152,-0.0078912758,-0.0024655385,-0.0191513331,-0.0087674059,-0.0028729735,-0.0015271839,0.0119222844,-0.0138482844,0.0178417885,-0.0018906144,-0.0096803242,0.0157588215,
09/13/2013,-0.0164801667,0.0001328198,0.0139344262,0.0019576232,-0.0098147051,0.0012350762,0.0020179191,0.0141233207,0.0183234082,-0.0023001725,-0.0029350105,-0.0044745280,-0.0038461538,0.0050091075,0.0075499397,0.0357931949,-0.0049432648,0.0066998469,0.0065036420,0.0017493311,0.0104007342,-0.0016000000,-0.0051490092,0.0086589229,0.0060884860,0.0047738122,-0.0131534570,
09/16/2013,-0.0317917624,0.0039840637,0.0389832031,0.0019537984,0.0027343416,0.0024671053,-0.0004833253,0.0139266304,0.0037486880,0.0000000000,0.0151387721,-0.0014711811,0.0057249368,-0.0149524241,0.0050995993,-0.0021331058,0.0051936322,0.0104582620,0.0043939002,0.0036979969,-0.0069330911,0.0072843823,0.0004705144,0.0113065327,0.0056481980,0.0030542986,0.0123034860,
09/17/2013,0.0115524971,0.0174603175,0.0124492090,-0.0012617573,0.0047720494,-0.0004101723,0.0020954223,-0.0013400335,0.0005975500,0.0051873199,0.0128417564,-0.0018586329,0.0034418851,-0.0032198712,-0.0051254986,0.0149636597,0.0003369651,-0.0009409108,-0.0018013381,0.0021492171,0.0039328069,0.0052068267,0.0092490986,0.0055900621,0.0049478470,0.0030449983,0.0128291695,
09/18/2013,0.0205569265,0.0093603744,0.0110152848,0.0088434593,0.0062081248,0.0174394748,0.0119028470,0.0137537739,0.0019408779,0.0106077982,0.0167689162,0.0194219907,0.0207124011,0.0057683433,0.0117610325,0.0067396799,0.0095441276,0.0060275005,0.0206238721,0.0079656863,0.0118433040,0.0057553957,0.0170860516,0.0030883261,0.0168995343,0.0071958624,0.0145000000,
09/19/2013,0.0163983820,-0.0009015971,0.0054054054,-0.0010245902,0.0047032248,-0.0072595281,-0.0030201876,-0.0018199868,-0.0207122634,0.0019858156,-0.0160901046,-0.0054576451,0.0147343932,-0.0222528103,-0.0052978089,0.0006276151,0.0017795573,-0.0123572365,-0.0070724931,-0.0079027356,0.0096038415,-0.0040057225,-0.0013744655,-0.0043103448,-0.0027479717,-0.0033489618,0.0195498604,
09/20/2013,-0.0103535679,-0.0032228954,-0.0202452957,-0.0341880342,-0.0105704698,-0.0042656917,-0.0041454082,-0.0150837063,-0.0108034084,-0.0152887882,-0.0183973835,0.0052538207,-0.0192332187,-0.0042233693,-0.0174259269,-0.0061049550,-0.0043299656,0.0009478673,0.0022894938,-0.0104166667,-0.0252378121,-0.0142200517,-0.0128460009,-0.0150484436,-0.0049862223,-0.0069444444,-0.0033838221,
09/23/2013,0.0496994288,-0.0113812726,0.0075452285,0.0033038348,-0.0031371884,-0.0095879233,0.0048030740,-0.0001682935,-0.0039993847,-0.0109258194,0.0112453145,-0.0183919901,-0.0141558442,-0.0009425071,0.0051047784,-0.0062686693,-0.0065789474,-0.0253787879,-0.0195431472,0.0039215686,-0.0015553048,-0.0027684686,-0.0023237800,0.0042067811,0.0077805618,-0.0102639296,-0.0215036378,
09/24/2013,-0.0031387575,-0.0048403977,0.0126797719,0.0009408444,-0.0104618525,-0.0055612770,-0.0082058636,-0.0015148965,-0.0066409266,0.0034883721,0.0016474465,0.0003835646,0.0017125543,0.0018867925,-0.0053406458,0.0035986452,-0.0097654058,-0.0221531286,-0.0025886617,0.0051398026,-0.0087049481,-0.0037989480,-0.0076086957,-0.0148183656,-0.0087673384,-0.0044444444,0.0333773959,
09/25/2013,-0.0154774276,-0.0010516629,-0.0041176471,-0.0071671954,-0.0079938112,0.0120132560,-0.0033737650,0.0000000000,0.0020211443,-0.0040556199,-0.0037006579,-0.0108362835,-0.0068385060,0.0075329567,-0.0026319945,-0.0002109260,-0.0129222399,0.0274244833,-0.0051907604,-0.0016363264,0.0015405947,-0.0011733646,-0.0104834924,-0.0068753967,-0.0145214521,-0.0025183150,0.0022385673,
09/26/2013,0.0097397878,0.0043426767,0.0073411526,-0.0035502959,0.0085781128,-0.0270159640,-0.0046747804,0.0032029670,0.0122575640,0.0046538685,0.0008254230,0.0010715548,0.0072828390,-0.0046728972,0.0039584103,-0.0122362869,-0.0001148369,0.0036750484,0.0106965823,0.0058389674,0.0081525919,0.0052863436,0.0020556610,0.0154436042,-0.0004018754,-0.0008033050,0.0449904276,
09/27/2013,-0.0071366871,-0.0056341719,-0.0053610320,-0.0047505938,-0.0058419244,-0.0185107278,-0.0068831484,-0.0084019493,-0.0007664010,-0.0127388535,-0.0082474227,-0.0020269083,-0.0014460365,-0.0061032864,-0.0173483335,-0.0183682187,-0.0039049041,0.0067450376,-0.0087764584,-0.0108972400,0.0152578578,-0.0073035349,0.0089947925,-0.0140549612,-0.0034843206,-0.0019524521,0.0244274809,
09/30/2013,-0.0124287934,-0.0048754777,-0.0104429847,-0.0047732697,-0.0047528517,0.0043291899,-0.0092954990,-0.0076258261,-0.0107378432,-0.0105571848,-0.0066528067,-0.0005477470,-0.0014481306,-0.0085025980,-0.0093088487,-0.0025674500,-0.0004612014,-0.0105283308,-0.0135416667,-0.0093698517,0.0003005711,-0.0047086521,0.0006255865,-0.0069148936,-0.0053792361,-0.0098964327,-0.0113263785,
10/01/2013,0.0235133508,0.0054290254,0.0021276596,0.0043165468,-0.0014760788,-0.0081515940,-0.0014814815,0.0022199454,0.0052721352,0.0189685833,0.0117203851,0.0126657538,0.0054054054,0.0152453549,0.0064802358,-0.0039701584,0.0089975776,0.0052234475,0.0018479409,-0.0008315144,0.0090144231,0.0070963927,-0.0010940919,0.0067487949,-0.0050027042,-0.0004649000,0.0343684052,
10/02/2013,0.0032789779,-0.0177795338,0.0007643312,0.0037010506,-0.0015652174,0.0034423408,-0.0040389054,0.0051116033,0.0007712479,0.0011634671,0.0066197766,0.0011115620,0.0007867821,0.0042233693,-0.0076187896,0.0024091108,-0.0020578484,0.0025019246,-0.0137022398,-0.0088421929,0.0101250744,-0.0035231944,-0.0040682209,-0.0042562247,0.0017665444,0.0009302326,-0.0049548237,
10/03/2013,-0.0125623008,-0.0075087155,-0.0220638153,-0.0011894850,-0.0034837136,-0.0135077187,-0.0213523132,-0.0208509917,-0.0132552404,-0.0151074956,-0.0094533498,-0.0134010069,-0.0057651992,-0.0224299065,-0.0059472856,-0.0124535722,-0.0081338069,-0.0028796314,-0.0072134651,-0.0064021830,-0.0017688679,-0.0088391279,-0.0031421838,0.0047018594,-0.0075963104,-0.0067379182,-0.0077621558,
10/04/2013,-0.0007860822,0.0039178600,0.0170079833,0.0027390735,0.0001747946,0.0006520322,-0.0010147992,0.0154085873,0.0199937520,0.0082595870,-0.0020746888,-0.0042690247,-0.0013178703,0.0162523901,0.0013053954,0.0092920354,0.0084315084,0.0140546785,0.0010764263,0.0003168903,0.0005906675,0.0032699168,-0.0006304177,0.0019144863,-0.0049207217,0.0095906433,0.0299630996,
10/07/2013,0.0097716498,-0.0184362804,-0.0043515358,-0.0079572447,-0.0090003495,-0.0056472632,-0.0022009650,-0.0092071611,-0.0108728943,-0.0163838502,-0.0045738046,-0.0075772226,-0.0085774611,-0.0155221072,-0.0113526338,0.0008768084,-0.0082464781,-0.0159483577,-0.0040322581,-0.0035902851,-0.0171192444,0.0074074074,-0.0115123798,0.0040339703,-0.0127747253,-0.0048656163,-0.0214961307,
10/08/2013,-0.0139620707,-0.0098711270,-0.0107121433,-0.0081407877,-0.0105810775,-0.0111402359,-0.0096716722,-0.0178970917,-0.0091345410,-0.0184414039,-0.0112781955,-0.0139418418,-0.0114468255,-0.0086000956,-0.0180758759,-0.0153307052,-0.0113177041,-0.0185220915,0.0062078273,-0.0044510386,-0.0087087087,-0.0261764706,-0.0087747288,-0.0262211884,0.0143314318,-0.0045401630,-0.0354422964,
10/09/2013,0.0117436894,0.0000000000,-0.0084026334,0.0080869040,0.0212102308,-0.0059642147,-0.0051400668,-0.0022779043,-0.0064062500,0.0072727273,-0.0042247571,0.0025654059,-0.0017503703,0.0891566265,0.0145479521,0.0048932384,0.0040883074,-0.0023589542,-0.0053648069,-0.0071322121,0.0018176310,0.0193295077,0.0090133591,0.0032573290,0.0013717421,-0.0040930885,0.0024293957,
10/10/2013,0.0062681158,0.0337856549,0.0387000961,0.0144875479,0.0096867091,0.0226666667,0.0021527598,0.0237091675,0.0312942287,0.0186522262,0.0288502333,0.0144649828,0.0184785541,-0.0123893805,0.0190270781,0.0225763612,0.0211726384,0.0348768473,0.0188781014,0.0125442264,0.0208648322,0.0118518519,0.0121231456,0.0142857143,0.0245205479,0.0103334899,0.0260527113,
10/11/2013,0.0064823604,0.0099115992,-0.0077375946,0.0103859318,0.0017286085,0.0117340287,0.0110843788,-0.0061760165,0.0096065874,0.0106320142,0.0061855670,0.0043190823,0.0107270560,0.0215053763,0.0075228663,0.0067099567,0.0190248348,-0.0001904037,-0.0002646903,0.0031766201,0.0109597156,0.0014641288,-0.0037825059,0.0049082373,0.0004011231,0.0105764761,0.0082669029,
10/14/2013,0.0065501650,0.0088859416,0.0125444991,0.0073589534,0.0031061260,0.0025773196,0.0077334920,0.0074227516,0.0093641444,0.0040911748,-0.0008196721,0.0047248249,0.0003930818,0.0043859649,0.0043510958,0.0083852935,0.0039128004,0.0038087983,0.0037066455,-0.0002111041,0.0093759156,-0.0081871345,0.0069609239,-0.0059460607,-0.0018711574,0.0074755607,-0.0043923865,
10/15/2013,0.0053221110,-0.0107795452,-0.0107148836,-0.0056818182,-0.0077412696,-0.0068551842,-0.0036262439,-0.0037697053,-0.0058357025,-0.0122235157,-0.0077932732,0.0067343371,-0.0153241650,-0.0048034934,-0.0123549232,-0.0025586354,0.0014476615,-0.0075886928,-0.0065945661,-0.0097128378,0.0011611030,-0.0061910377,-0.0113118617,-0.0104678488,-0.0041510445,-0.0092465753,-0.0182352941,
10/16/2013,0.0048809257,0.0142192691,0.0182772043,0.0060641399,0.0173370319,-0.0079810181,0.0085484554,0.0158238734,-0.0013546057,0.0188568061,0.0070276974,0.0181619027,-0.0031923384,0.0215006582,0.0112097910,0.0130397606,0.0131213166,0.0323073982,0.0090281466,0.0151385928,0.0043490867,0.0145357461,0.0154139520,0.0200777202,0.0165389270,0.0059914737,-0.0087177951,
10/17/2013,0.0067569254,0.0512316562,0.0162040884,-0.0048684363,0.0076516701,-0.0093063710,0.0030295401,0.0098205215,0.0010550113,0.0098322730,0.0131362890,-0.0102836101,0.0106752068,0.0045103093,-0.0637283779,0.0094956742,0.0094391395,0.0038888889,0.0144736842,0.0026254988,0.0080831409,0.0070175439,0.0150234742,0.0349206349,0.0023809524,0.0019470851,-0.0103962042,
10/18/2013,0.0087017047,0.0036146080,0.0018807752,0.0173558532,-0.0052258621,0.0079013213,0.0010793082,-0.0003353454,0.0109906655,0.0040091638,0.0352512156,0.1379554864,-0.0138632163,0.0040624332,-0.0060058342,-0.0018812709,-0.0036968577,0.0016602103,0.0059662776,-0.0028281135,0.0011454754,0.0049361208,-0.0029293864,0.0226993865,-0.0009237266,0.0008001829,0.0209497633,
10/21/2013,0.0245082233,-0.0014903130,-0.0085700294,0.0041218228,-0.0022101326,-0.0013501154,0.0014208107,-0.0026836632,0.0068503351,-0.0017113520,0.0230919765,-0.0080165767,-0.0009372071,0.0029812606,-0.0052940499,0.0108900524,-0.0046927862,-0.0005524862,0.0010314595,-0.0064075630,0.0008581236,0.0176249639,0.0004638936,0.0113977205,-0.0073966451,-0.0036550543,0.0188148724,
10/22/2013,-0.0028665495,0.0058457711,0.0083148102,0.0167616876,0.0036633157,-0.0122110772,0.0068435987,0.0119408005,0.0205590889,0.0057142857,-0.0045906656,0.0036878402,0.0032162959,0.0212314225,0.0122064098,-0.0026517506,0.0127192982,-0.0119771513,0.0069551777,0.0056031293,-0.0117176336,0.0002839296,0.0064914992,0.0110715698,0.0155688623,0.0085979594,-0.0035231944,
10/23/2013,0.0097958232,-0.0029677260,0.0533964729,-0.0606706291,-0.0055173585,-0.0174392936,-0.0042274536,0.0008309789,-0.0127536232,-0.0045454545,-0.0122982321,0.0242373188,0.0029388191,-0.0120582121,0.0045722124,-0.0139587055,-0.0028150715,-0.0162252891,0.0000000000,-0.0095668629,-0.0237131290,0.0013908601,-0.0130528256,-0.0062573328,-0.0055031447,-0.0042055013,-0.0247495580,
10/24/2013,0.0132390082,0.0033486295,-0.0003100295,0.0091929322,-0.0078525094,0.0053695799,0.0035794556,0.0192627034,0.0136523782,0.0136986301,0.0093385214,-0.0056785829,0.0226425147,0.0050505051,0.0115491836,0.0018959343,0.0027144408,-0.0051184834,-0.0074187772,0.0049888547,-0.0011848341,-0.0183962130,-0.0021783103,-0.0078709170,0.0068511199,0.0092455199,-0.0006042296,
10/25/2013,-0.0111897884,0.0211372064,0.0171344394,0.0028392287,0.0017205781,0.0035978458,0.0002488388,0.0084718149,0.0030412744,-0.0090090090,-0.0023130301,-0.0100921842,-0.0069028393,0.0050251256,-0.0053430259,0.0191337258,-0.0028153763,0.0055259146,0.0059278351,0.0010561893,0.0596085409,0.0161709500,-0.0009355996,0.0057516858,-0.0044490971,-0.0050893463,-0.0250906892,
10/28/2013,0.0074492068,0.0018157608,-0.0099855172,-0.0057803468,0.0078151838,0.0042306836,0.0026536197,-0.0054927302,-0.0037539705,-0.0017045455,0.0081143740,-0.0001970154,-0.0024918033,-0.0058333333,0.0028272546,0.0051578296,0.0032576827,-0.0017055145,0.0148603638,0.0062249420,-0.0044780297,0.0107985223,0.0126424224,-0.0027607967,0.0139327024,0.0029555530,0.0031007752,
10/29/2013,-0.0249077152,0.0108748188,-0.0016938713,-0.0024916944,0.0119301236,0.0121951220,0.0048796626,-0.0012995452,-0.0011594203,0.0022766079,0.0045994634,0.0209260985,0.0189324218,-0.0008382230,0.0268959105,0.0066912972,0.0081177617,0.0009491268,0.0047967685,0.0071301248,-0.0014056789,0.0196795052,-0.0086313194,0.0102827763,-0.0010370754,0.0079338094,0.0253168470,
10/30/2013,0.0159054969,-0.0066937605,0.0001541725,-0.0068990127,-0.0083368421,-0.0052573932,-0.0098765432,-0.0074821080,-0.0065293093,-0.0153321976,0.0061045403,-0.0056164113,0.0049032258,0.0151006711,-0.0108170986,-0.0011417853,-0.0037577840,-0.0024653897,-0.0045226131,-0.0002082249,0.0005630631,-0.0002757100,0.0216106965,-0.0109610491,-0.0019465352,-0.0013493759,-0.0180590310,
10/31/2013,-0.0041798185,-0.0156438026,0.0063233348,-0.0015570727,0.0020380435,-0.0063862585,-0.0028262677,0.0029498525,0.0017525924,-0.0132641292,-0.0087220326,0.0001551988,0.0001284027,0.0070247934,-0.0052177633,-0.0010206165,-0.0019398642,-0.0201520913,-0.0012619889,0.0051025721,-0.0037985369,-0.0016547159,-0.0140009131,-0.0003958045,-0.0020803537,0.0091205945,0.0113601474,
11/01/2013,-0.0051118990,0.0044009780,0.0193869732,0.0027591171,0.0137118644,0.0002216312,-0.0162554185,-0.0017973856,0.0061233416,-0.0128579778,0.0153022188,-0.0034348815,-0.0115547567,0.0636027903,0.0001115451,-0.0059256232,0.0082064572,0.0188203337,0.0010108668,0.0074595939,0.0033893518,0.0011049724,-0.0026238617,-0.0003959612,0.0041693811,0.0022316447,0.0073163327,
11/04/2013,0.0129222730,-0.0027994158,-0.0018041795,0.0035889460,0.0060358809,0.0006647463,0.0007626472,-0.0127680471,-0.0028981307,0.0065127294,-0.0041446873,-0.0009094874,0.0001298870,-0.0057870370,0.0058026000,-0.0028776978,-0.0036414266,-0.0089506761,-0.0025246150,0.0007198684,0.0116819141,0.0057947020,0.0092850511,0.0116854823,0.0033735565,0.0253841015,0.0002712396,
11/05/2013,-0.0024699193,-0.0003661662,0.0058740873,0.0019072595,-0.0017450557,0.0214791851,0.0029635902,-0.0001658100,0.0005813109,0.0052941176,-0.0003783579,-0.0044692655,-0.0045454545,-0.0116414435,-0.0134242525,-0.0092764378,-0.0023648285,-0.0017294389,-0.0002531005,0.0010276436,0.0194769060,-0.0252400549,-0.0090463048,-0.0191855912,0.0011638433,-0.0011943540,-0.0066285026,
11/06/2013,-0.0086192766,0.0026862027,-0.0035936959,0.0020226056,0.0327978024,0.0093214828,0.0227100042,0.0077943615,0.0021786492,-0.0105324751,0.0181680545,0.0012040684,-0.0030006523,0.0054966627,0.0075343825,0.0089471494,0.0024781812,0.0028873917,0.0139240506,0.0050302844,0.0420305677,0.0081621165,0.0165557790,0.0101796407,0.0095582537,0.0133710186,-0.0027297543,
11/07/2013,-0.0161790300,-0.0146127618,-0.0118717409,-0.0067679886,-0.0103973563,-0.0073024055,-0.0101535414,0.0013164390,-0.0268115942,-0.0212891780,-0.0111524164,-0.0144707798,-0.0095524732,0.0031237798,0.0045203415,-0.0076716849,-0.0037618229,-0.0086372361,-0.0054931336,-0.0071501532,-0.0178103719,-0.0198213289,-0.0133942161,-0.0086939340,-0.0083162743,-0.0135164128,-0.0234184915,
11/08/2013,0.0157426848,0.0106277805,0.0150560425,0.0070531978,0.0000000000,0.0173085244,0.0106746727,0.0188989318,0.0212956069,0.0181268882,0.0169172932,0.0080162904,-0.0027744748,0.0097314130,-0.0000555000,0.0012884991,0.0146725645,0.0447241045,0.0055234748,-0.0019547325,0.0074666667,0.0017089148,0.0044739278,0.0005979669,0.0058057025,0.0083732057,0.0314543756,
11/11/2013,-0.0029046219,-0.0046466129,-0.0071916243,-0.0010683761,0.0019547158,-0.0027647809,-0.0009076656,0.0014516129,-0.0034995626,0.0023738872,-0.0014787431,-0.0053541725,-0.0014573397,0.0158057055,0.0160563911,0.0032793690,0.0025518341,0.0025945145,-0.0044943820,0.0008246573,-0.0050291159,-0.0039806653,0.0089080018,-0.0047808765,0.0134684454,0.0024803192,0.0209842995,
